ID,Name,Average User Rating,User Rating Count,Developer,Size
481963560,To The Rescue HD 2 Lite,4,7,Edible Entertainment Pty Ltd,85577728
482290578,Hack RUN 3 - Hack Time,4,463,WowWee Group Limited,327667647
482290952,Hack RUN 3 - Hack Time HD,3.5,11,Big Teeth Media,19637481
482299549,Warlord Chess Lite,4,264,David J Morlock,3153920
482493247,Ants : Mission Of Salvation,3.5,30,Tuna Bowl Software LLC,55431168
482543084,Strategy War - Conquer the World!,4.5,1659,"Alawar Entertainment, Inc",53248373
482912687,Black Eye,3.5,28,"Alawar Entertainment, Inc",30978613
483011479,Kingdom Age,4,9,"i273, LLC",16057344
483297497,Cursed Treasure HD,4,57,"i273, LLC",15967232
483329121,Classic Solitaire: Freecell,3.5,73,BD Digital Inc.,99302400
483517253,700 Solitaire Games+ Free Cell,4.5,4374,Dzianis Azarenka,66269184
483581471,Advanced Mill Lite,5,27408,Appgeneration Software,34717696
483584037,Tarantula vs Snake,4,40,Giedrius Talzunas,11963392
483737492,Pandemic 2.5,4.5,328,Deca Games EOOD,128142336
484890443,Virtual Pet Corny and Farm.,4.5,45,Adalgisa Raniolo,4560896
485225401,Crazy Caps HD,4,78,MobArts,43490304
485650410,Sango Millionaire,3.5,28,VTDev Informatics LLC,37378048
485757471,Coin Push Casino Tycoon,4.5,274,Leszek Szary,12546048
486113784,Railway Control,4.5,2321,Dark Realm Studios,12479917
486147363,Mars Miner Universal,4.5,40,YoFun. LTD,102119424
486205519,Tanks and Turrets 2,3.5,291,Sonettic,127486976
486271760,Tri Peaks Solitaire Redux,4.5,58,Zhou Rui,36715520
486492042,Hanjie-Star,4,10,Zhou Rui,36715520
486663733,Flick Sheep! HD,4,408,im2.0,159378526
486692195,Vampire War,4.5,101,"Real Fantasy, Inc.",24847227
487024834,Spider Solitaire+,4,364,TopLineSoft Systems,29577216
487025819,Spider Solitaire,4,24,Tuna Bowl Software LLC,55619584
487063944,Defense Warrior RibbitRibbit,4,11,Gordon Roberts,18726504
487110935,Roads of Rome 1,4.5,43,Keith Adler Studios LLC,20601856
487736480,Sudoku Party (multiplayer/solo puzzles),2,12,Cyril GY,36495360
487851003,Just Solitaire: Aces Up,4,5089,Orca Inc.,12474577
488026817,Titan HD,3.5,399,iFree Studio Limited,31711232
488087996,Ants.,3.5,102,Brainium Studios LLC,270357504
488562065,FITG Board Game Assistant,4,470,Brainium Studios LLC,293366784
488593606,Color Sudoku HD,4,757,allm,53897407
488593715,Expert Sudoku HD,3.5,210,Qumaron,177241088
488594616,Sudoku HD,4,38,Lightwood Consultancy Ltd,7624704
488803163,Dungeon Crawlers,4.5,39881,"CleverMedia, Inc.",23274496
489193253,Heroes & Outlaws: An epic tower defence adventure,3.5,17,Kristopher Giesing,183074816
489241794,Air Tycoon 2 HD,4.5,1238,Dzianis Azarenka,68104192
489265199,Kingdom Rush HD,3.5,8,JWACK APPS,62854144
489372720,Orb Storm,3,14,Mighty Mighty Good Games,15654912
489463556,Hunters 2,1.5,6,Mighty Mighty Good Games,10098688
489534877,Backgammon Gold PREMIUM,3.5,29,Mighty Mighty Good Games,13785088
489684197,Find A Coin - Best Free and Fun to Play Hidden Object Game,4.5,32356,Ayopa Games LLC,407359488
489687640,StarFall - Best Free and Fun to Play Falldown Falling Star Game!,4.5,32356,Avil Arts,73660416
489884815,Sudoku HD [Free],3.5,711,TRADEGAME Lab Inc.,127696389
489915587,Magic Alchemist Xmas Edition,4.5,18211,Ironhide S.A.,415674368
490143425,PipeRoll 2 Ages HD,4.5,336,Modular Dreams Inc,4251064
490248104,Zombie Tower Shooting Defense,3.5,56,Rodeo Games,264906752
490257878,Glitch Tank,4.5,3593,mobivention GmbH,89565184
490433276,Lines 98,4.5,152,UniqueApps,4632917
490613027,Mushroom War,3.5,467,UniqueApps,7034030
490625226,Space Borders: Alien Encounter,4,5815,Mighty Mighty Good Games,19414016
490644912,BubLab,4.5,153,erdenkriecher.de,111307776
490644912,BubLab,4.5,67,erdenkriecher.de,111307776
490753989,Little Go,4.5,10317,Navigation-Info Kft.,288645120
490936265,AngerOfStick2: Intro,3.5,65,Top Free Games,26562560
491005687,Tank Battle: 1944,5,9,Michael Brough,7095296
491279690,Peg Solitaire Free,4.5,11,Tuan Tran Anh,3994333
491696533,LandGrabbers: medieval real time battle strategy,5,13,WestRiver,16113869
491983886,Endgame: Singularity II,4.5,4337,Amasis Brauch,144066560
492079865,Angry World War 2 FREE,4.5,205014,Navigation-Info Kft.,82038784
492152072,Monster Tamer,4.5,4092,Patrick N Moser,32653312
492178659,Taipan Retro,4,72,junghyun park,8211491
492285538,Tower Raiders 2 FREE,3.5,6932,HexWar Games Ltd,173205504
492293843,Space Traffic Control,4.5,938,Stephan Abramowski,34728672
492502890,Ultimate Showdown,4.5,16195,Nevosoft LLC,113754112
492566615,EasyGo Pro,4.5,31,r6 appz,56981504
492619685,Medieval Merchants - A historical trading simulation,5,14626,Evil Indie Games,29925061
492636451,Fun Aquarium,3,14,Crazy Carpenter,93720014
492657391,Retro Games Collection,4.5,8,Kartooz,681885
492670236,Crazy Tribes - Strategy MMO,4.5,46,"Gianormous Games, LLC",27417806
492918779,Battle 3D: Robots Sky.,4.5,28863,Rogue Team,10217192
493314561,Divine Right,3.5,74,Smashware,120201216
493500432,Harbor Mania,4.5,504,QiQi Studios,18452480
493806952,Warlands,4.5,737,rapidrabbit,87900160
493859729,Defense Zone HD,4.5,1326,Genre Studios,56048640
493859816,Defense Zone HD Lite,4.5,12841,DavidLinan,12272649
494175019,Skipping Frog,3.5,52,XYRALITY GmbH,133327872
494252676,My Kingdom for the Princess III HD,4.5,12,Naomicsoft,19672095
494302506,Scotland Yard,4,1213,RiviSoft,14403584
494394854,Galactic Conflict RTS,4.5,3032734,Hana Mobile,12023587
494473747,Lucky Stars HD - Pop All Twinkle Little Stars! ,4.5,13633,"W-Cubed Studios, LLC",30818304
494593169,Wubble Bubbles,4,230,Artem Kotov,189871104
494772710,Cursed Treasure HD Lite,3.5,7,Artem Kotov,189430784
495029838,"Tic,Tac,Toe",4.5,26,DRCoderz,12001280
495077699,"Math Duel - Two Player Split Screen Mathematical Game for Kids and Adults Training - Addition, Subtraction, Multiplication and Division!",4,132,Nevosoft LLC,181011456
495361559,Ballerburg Online,5,17,Ravensburger Digital GmbH,149621760
495488920,Skewer Master,4.5,281,Bitmen Studios,190710784
495495818,Cribbage Square - Solitaire,4.5,1122,CronlyGames Inc.,22788096
495637457,Airport City,3.5,6,Stephan Abramowski,103040000
495958318,Warmongers,4,186,Ninja Kiwi,32689941
496177647,Pixel Story,4.5,1374,Tim Horling,318018
496265964,Combat Mission : Touch,3.5,7,"Ellie's Games, LLC",16588800
496329483,Word Traveller Lite,5,9305,DonkeyCat GmbH,209290240
497260695,Tanks and Turrets 2 HD,4,68,Guihang Xu,14600389
497275164,Angry Zombies (Ver1.0),3.5,10,MmpApps Corp.,25264128
497361607,Rescue City iPad Edition,3,6,Game Insight,298316800
497482563,Hungry Sloth,4,939,Category 5 Games,689204224
497640483,Crazy Bishop,4.5,17,ICANDY GAMES LTD,17170037
497729218,Empires II,4,96,"Battlefront.com, Inc.",284123136
497788271,TETRIS Premium for iPad,4,1943,slice.net,8737257
498226132,Honey Battle - Protect the Beehive from the Bears,4.5,83,Gordon Roberts,14307786
498330099,Grub Guardian,4,25,"BizTechies, Inc.",3143690
498568599,Sinbad the VOYAGER - Skateboard Race Mace Mania,4,8,Cleverson,20448530
498812738,Street-food Tycoon Chef Fever: World Cook-ing Star,3.5,62,Robert Lemoine,59006976
498927138,Propel Man,3.5,8,UNBALANCE Corporation,75261952
499200589,Fashion Dream,4,16,Fabrice Noui,86544384
499283436,Zombie Outbreak Simulator Pro,3.5,38,Electronic Arts,63093760
499464613,Princess Story,3.5,14,Tapps Tecnologia da Informao Ltda.,28368896
499471687,Robot Troopers,4,22,Tapps Tecnologia da Informao Ltda.,28368896
499552411,GENESIA LITE for iPad,3.5,95,"KingsIsle Entertainment, Inc.",33046528
499635050,Cool Dog 3D My Cute Puppy Maze Game for Kids Free,5,600,"Excel Heritage Group, Inc.",19804535
499730787,Avernum: Escape From the Pit HD,4.5,3258,AppForge Inc.,54987776
499852645,Totems: Game of Conquest,4.5,1233,Spiel Studios,55033856
499885330,Total War Battles: SHOGUN,3.5,27,Hortor,61373825
500288384,ColdWar HD: Multiplayer Strategy & Action Shooter Board Game,4,944,iCandy Digital,26392704
500543096,Montessori Handwriting tutor,3,222,Thomas ZIGHEM,41795854
500880061,Chess Deluxe,2.5,15,Loretta Cheron,45379584
501414326,Classic Nim,4,23,Spiderweb Software,174465024
501575141,NBTD Spider Lite,4.5,58061,Timecode,63771648
501600720,Save the Cubes,4.5,9,SEGA,665883648
501944008,Space Squad,4,26,YoFun. LTD,91420672
501969623,Oops! Bubble Tea Lite,4,37,Evil Mind Entertainment S.L.,45468648
502015694,Light Gomoku,4,299,Ember Entertainment,318954496
502497417,Solitaire Classic Pro,4,54,Nathalie Palma,223058944
502527403,Rise of the Warriors,4.5,852,Nicholas Cooke,28607488
502537542,Crystal Crusher HD - Free 3D shooting puzzle games,5,122,Drew Bratcher,11678720
503132420,Conceptis Pic-a-Pix,3,7,Cubegrinder Studios,32870400
503451098,Lines Of Action,4,268,Unity Studios,63351716
503583724,Glass Fort : Smash It,3.5,66,Chinesegamer,49493545
503809326,Three Kingdoms Saga,4.5,1927,CHIA HO KUO,26783744
503853677,Toy Defense  TD Strategy Game,3.5,782,"Solitaire, Mahjong and Sudoku Company",37805056
504217017,Complete - Quiz for Minecraft,4,18,Atomic Softwares,79646720
504245326,Diner Tycoon HD Lite,4,691,Psycho Bear Studios,43955148
504268840,World Guardians,4.5,31,Qumaron,50684798
504300412,European War 3,2.5,28,Conceptis Ltd.,15076352
504481239,Super Lines,4.5,11,"Pool Night Studios, LLC",8047616
504539730,Farm Mania 2,4,16,SolverLabs,155521024
504572536,Free Chess Games,4.5,1344,HappyMage,111142748
504578852,Production Calc. for Anno 2070,4.5,31157,Melsoft,110595072
504628949,ConFusebox,3.5,598,Sebastian Perez,12218368
504797218,7 Wonders Companion,4.5,32,Jang Chan Woo,17637183
504839878,Chessimo,4.5,404,"Weeny Brain's Game",26900480
504840039,Glow Control,4.5,128,EASY Inc.,173561856
505037441,Dawn of the Dragons,4.5,154,Waterpower Technology,20402176
505044357,Zenda,2.5,5,Qumaron,412769280
505077368,Mage Defense,3.5,34,"Best Free and Fun Games, LLC",23408640
505184428,FlipPix Art - Zoo,4,107,Max Hartwig,19625984
505304411,Magic Alchemist Springtime,2.5,12,The Code Zone,24113152
505305861,Magic Alchemist Springtime Ed.,4.5,454,Repos Production,152171520
505315504,Quiz The Hardest Test Game In The Universe,3.5,86,8 x 8 Media AG,18223104
505430082,Happy Chef HD,3.5,14,Sprakelsoft GmbH,54334464
505857563,Nurikabe - Free Board Game by Tapps Games,4.5,101,5th Planet Games Development ApS,71395328
506103011,Brain Game 13 Color Bomb,4,11,"BizTechies, Inc.",5391877
506227360,Three Kingdoms Heroes,3.5,9,WestRiver,13695598
506322188,Thief,4,5,GabySoft,31571968
506363171,Cooking Queen Free,4.5,2933,erdenkriecher.de,114416640
506515265,BeeHive!,5,7,erdenkriecher.de,115067904
506533991,I Love Squares,4,6,Luke Pearce,10194944
507039696,Terrapets,4.5,207,Nordcurrent,85374976
507105624,Terapets 2 - Monster Dragon Evolution,4,11,Tapps Tecnologia da Informao Ltda.,22183936
507322020,Monster Tamer HD,4.5,1932,Andela ICT,25486336
507384859,Mega War,3.5,8,"GameZen, Inc.",28237824
507409247,Epic Astro Story,4.5,4476,Raja Mohammad Zishanullah,27377664
507674496,DRDots,5,237,Wachirawoot Tacommie,35899694
507805524,Astra Itinera,3.5,6,Edward Bishop,11699023
507828762,Super Tank Battle - myCityArmy,4.5,295,Interactive Pulp,16939008
507874482,Soctics League Multiplayer,4.5,9,TIKTAK GAMES,169734144
507874651,Soctics,4,7,Crazy Carpenter,121915690
507880615,Outbreak+ Zombie Escape Puzzle Fun Door Maze Skill Game,5,12,chien lin,58898432
508321473,Battle Minesweeper:Ai,4,136,DRCoderz,10801152
508350301,Forest Defense,5,6,Nyquist Art + Logic,23806976
508412579,Hearts - Lite,4,269,Waterpower Technology,24140800
508667420,Tri Peaks St Patricks Day,4,96,LIMING CHEN,42617099
509458284,Heroes of Order & Chaos,4.5,946,Zen Heads Kft.,64327680
509695214,Runway 2: World Tour,2.5,8,Zen Heads Kft.,63746048
509884568,Mahjong Joy - Solitaire,4.5,131,"RoboNacho Systems, LLC",12134715
509888864,Versus Minesweeper,4,25,"NIVAL, INC.",835738624
510005340,Raid Leader Free,4.5,9098,CiRE software,40824078
510486095,Easy Apple Math: Cool Grade For Free,4,153,ICANDY GAMES LTD,211773440
510527152,Spaceward Ho!,4,48,GASP Mobile Games Inc,10183680
498927138,Propel Man,3.5,78,UNBALANCE Corporation,75261952
510904491,ARMY VS ZOMBIE,3.5,61,Keith Adler Studios LLC,22387712
510977626,Battle3D 2: Iron Punch,3.5,103,Gameloft,1689913344
511017954,Space Rockets - Spaceship Rocket Simulator,4.5,81,Rahul Biswas,71663616
511043353,Balloon Breaker,4.5,72,Kwok Chun Hin,11573582
511244149,Pretty Pet Salon 2,4,22,Crescent Moon Games,48503516
511273608,RAD Soldiers,4.5,81,Daria Antipina,9531392
511373779,Super Rat - The Cheese Addiction,4,26,Ariton,25845760
511679364,Ice Creamy Tycoon Lite,3,226,NBRO,75799979
511736917,Air Bomber,3.5,117,Naomicsoft,39265795
511835923,DoOoOoRx,3,6,Tapps Tecnologia da Informao Ltda.,62709760
511892270,Football Cup Brazil - Soccer Game for all Ages,4,33,Casual App Team,6438912
512146828,Diner Tycoon Lite,4.5,1525,Pretty Pet Company,16149222
512174884,Monster Village Farm,5,27804,WARCHEST LIMITED,248406016
512203663,Radiant Defense,4,5,Pop-ok.com,27917684
512304427,Bulldozer!,4,8,Jang Chan Woo,12750848
512772066,Defender Chronicles II: Heroes of Athelia,4,65,ICodeFast,10017956
512958666,NORTH & SOUTH - The Game,3,224,SANDOR NAGY,20221919
513228980,San Juan,4.5,16,"Excel Heritage Group, Inc.",27836416
513603251,Gem Blast Match-3 Puzzle Crush,3.5,45,Rahul Biswas,20086113
513663898,Easter Eggs Mahjong Towers,4.5,2942,Jang Chan Woo,10524861
513799908,HeroesOutlaws HD: An epic tower defence adventure,4,13,nanobitsoftware.com,182095872
513923063,Ski Park: Build Resort and Find Objects!,4,7553,David Peroutka,19130368
513970882,DOFUS : Battles 2 HD Lite,4.5,18,The Code Zone,32727040
514588332,Civil War: 1863,4.5,33553,HandyGames,69493688
514593643,Minecraft Explorer Pro HD,4,244,Ravensburger Digital GmbH,127107072
514593712,Bat Pat Monsterelp Lite,3,15,"RoboNacho Systems, LLC",252610560
514839656,Fashion Dream for iPhone,3.5,55,Avil Arts,85616640
515096170,FlipPix Art - Kids,4.5,14,RagCat Games,71913472
515237724,GhostRevenge,4.5,103,Ankama,30690756
515365347,Flick Basketball Friends: Free Arcade Hoops,4.5,600,"Headlight Software, Inc.",30466048
515823385,AngerOfStick3,4.5,1068,Hunted Cow Studios Ltd.,325816320
516378985,Kingdom Rush,4.5,1333,57Digital Ltd,92348416
516465368,Hero Mages,4.5,161,Atlantyca Entertainment S.p.A.,38666015
516505295,European War 3 for iPad,3.5,8,Flipline Studios,50151424
516508668,Slime vs. Mushroom2,4,1190,Hortor,74925933
516530156,Incredible Castle,4,12,GabySoft,7402641
516664481,Avenue Flo,3.5,12,TTCX Inc.,49627136
517536059,Mega Joey Jump - Fun Kangaroo Gold Maze Game,3.5,11,"Tapgang Apps and Games, Inc.",171356160
517572166,Dream Street,5,7,junghyun park,44579840
517602670,Conceptis Link-a-Pix,3,8,Ironhide S.A.,205219840
517655468,Island Tribe 3 HD,4.5,1984,"D20Studios, LLC",43155456
517657257,Black Operations,4.5,2439,EASY Inc.,142258176
517684333,Lair Defense : Dungeon,4.5,4985,WestRiver,12452838
517685886,Le Havre (The Harbor),3.5,24,Incredible App!,19283845
517860442,MonTowers ~Legend of Summoners~,5,97776,Glu Games Inc,150327296
517915538,Lair Defense: Shrine,3.5,11,DM Applications LLC (TX),82657035
517995893,Backgammon - The Board Game,3.5,219,Deacent Mobile,28237824
518018730,Chess Score Pad,4.5,439,Conceptis Ltd.,15411200
518021306,Ape Punch,4,104,Qumaron,303534080
518069710,Word Weasel,3,9,VOLV LLC,229670912
518223464,Lair Defense: Dungeon HD,2.5,11,droidhang,24064788
518526472,Lair Defense: Shrine HD,3.5,50,Codito Development Inc.,202853376
518921502,Tic Tac Toe--,3.5,131,"Buffstone Co., Ltd.",238941820
519006897,MagicPenA,4.5,1120,wei wang,24490825
519007640,MagicPenB,5,1826,LITE Games GmbH,153778176
519328867,Can You Match 2?,3,20,"CalcFxC, LLC",5474304
519520229,Beat the Beast HD Lite,3.5,178,Brandon Stecklein,123696128
519723618,Mailmen Free,3,22,MASH,51060736
520117759,Transport Empire,4,89,wei wang,23890254
520345925,Girl Come Home,4.5,302,"Horizon Business, Inc.",22295552
520356921,Plant vs Monster2,4,14129,TTCX Inc.,73905152
520359912,Strikefleet Omega,4,26,TTCX Inc.,104600576
520888863,Legends of Loot,3.5,27,Raja Mohammad Zishanullah,60138496
521069210,Crystal Siege,4,172,Ashot Balasanyan,41322646
521080851,Time of Heroes - Zero Edition,4,59,Ayopa Games LLC,81605152
521514229,Style Me Girl - Free 3D Fashion Dressup,4.5,51,Game Insight,134181888
521629500,Fashion Queen,4,113,Jochen Heizmann,57832448
521631278,World Fighting Champion,4,493,Classic Games,17231872
521833787,Battle of the Bulge,4,124,Classic Games,16728064
521884317,FlipPix Art - Model Plane,4.5,76,Six Waves Inc.,106171392
521924761,Light GO 13x,4,1188,Majesco Entertainment,46969591
521993048,Circuit Defense,4,9,FDG Mobile Games GbR,337924096
522062562,Chess & Variants,4,140,smuttlewerk interactive,289189888
522065666,Chopsticks & Variants,4.5,1997,Frenzoo,147277824
522091903,Jocly Tafl Free,2,5,"GameZen, Inc.",11714560
522237004,Light GO 9x,4.5,220,,72612864
522314512,Chess Tiger,3.5,46,Slitherine,459378688
522389317,Scary Maze Game Lite,4,89,GabySoft,11188345
522551995,Jewel World Skull Edition,4.5,8,CHIA HO KUO,35991552
522659218,Uplink,4,164,Classic Games,18780160
522676007,Doodle Drop : Physics Puzzler,4.5,48,ACLAP,52178944
523001403,Domino! - Multiplayer Dominoes,4.5,4792,ACLAP,16261120
523003209,Domino!,2.5,18,ACLAP,2451180
523043918,Magic Energy Free,4.5,326,CHIA HO KUO,31981568
523430447,Catapults With Foes,4.5,424,Christophe Thron,44116992
523490663,Zombie Outbreak Simulator,4.5,499,Christophe Thron,44116992
523660889,Total Domination - Reborn,4,42,Geeky Lemon Development Limited,28918784
524011825,Solitaire Seasons,4.5,347,Developpement Logiciels XenyGames Inc.,68914176
524019484,ArcherCat,4,14501,Introversion Software,64624640
524220155,Red Revolution 3D,2.5,27,"Sirqul, Inc.",85100544
524323547,NORTH & SOUTH - The Game Lite,4.5,415,Flyclops,170754048
524392453,Airline Tycoon Deluxe,4,23,Flyclops,170680320
524648970,Kopi Tiam Mini,4,31,Classic Games,19865600
525091191,Atoms GO!,4,4674,Island of Doom Software Inc.,37251072
525306046,Pudding Chess,4,13,Binary Space,97392640
525331968,Hack NET,4.5,103,Plarium Global Ltd,188746752
525332234,Hack RUN 4 - Hack NET HD,4,829,Banana & Co.,50122393
525362331,Outlast,4.5,27676,"Cravemob Co.,Ltd",63436800
525667519,World Conqueror 2,4.5,64,Lowell List,63986688
525818839,Plague Inc.,4.5,84,HandyGames,69494756
525986007,Toyzilla,4,45,Runesoft,598828032
526064033,Super Tank Battle - myPadArmy,4,96,afzainizam zahari,74824704
526287269,Battle Beach,3,5,John Girvin,19683328
526669124,EMERGENCY HD,3.5,292,Pudin Workshop,13899930
526713081,World at Arms,4,42,"i273, LLC",79036416
526988147,Baby RPG,4.5,34376,"i273, LLC",79102976
527007390,TapTapTapWar - Tap or Touch to Win! Fun Game to Play with Friends. 2 player Game!,4.5,22,Trend Industries,4843520
527284655,Laundry Tycoon Lite,4.5,163,EASY Inc.,232100864
527358348,Fieldrunners 2,4,23,Ndemic Creations,118793216
527536799,Total Defense 3D,4,130,OrionArts,51093504
527550856,LostStar Tactics Lite,4.5,955,Waterpower Technology,29481984
527608339,Clone Sheep - Jump and Run,4.5,33,Ember Entertainment,72179712
527866000,Graffiti Heaven: The Afterlife on a Wall,4,17,Promotion Software GmbH,819294208
527939715,Big Business: Economic & Strategy Game,5,312,Gameloft,144242688
527978883,Legends of Atlantis: Exodus HD Premium,5,1088,PIOTR FARBISZEWSKI,12677120
528118356,GeoDrop Lite,4,45,Manoel Franklin Costa,7800832
528143599,Academy Professor - Calculator and Hero Tracker,3.5,329,Jang Chan Woo,12802573
528201305,Conquer Earth : Location Based Stone Age War,3.5,5,"Subatomic Studios, LLC",91313152
528616029,Marble Math,4,54,DaSuppa,57860995
528617628,Marble Math Junior,4.5,85,James Pawliuk,25639601
528703935,Global Supremacy,4.5,165,Peter Weiss,75790336
528857133,Star Gems,4.5,184,Pier Luca Lanzi,93928554
528919633,Seeds Pro - Minecraft Edition,4.5,109,Game Insight,372800512
528980113,Battles And Castles,4.5,1251,Legacy Games,232058880
528991079,Office Undead,4,40,Stefan Kogler,26327040
529097615,Steam City,4,40,Island of Doom Software Inc.,4925440
529114516,Ski Park HD: Build Resort and Find Objects!,2.5,19,Comet Network Technology,51213312
529277662,Avenue Flo: Special Delivery,4.5,16629,Artgig Studio,83298304
529479190,Clash of Clans,4.5,14742,MeanFreePath LLC,35484672
529515801,Snapcall Sports,4.5,409,Balloon Island,39708672
529715090,Spider Solitaire Pro!,4,122,JN Interactive AB,30577664
529829305,Total Conquest - Online combat and strategy,4.5,3926,Evil Indie Games,134078464
529961657,Pocket Army,3.5,12,Abnormal Head LLC (CA),14820352
530090434,7 Wonders,4.5,176,Ettin Entertainment,43539797
530865397,Reversi Free,4,43,RagCat Games,141484032
531158560,Simple chess board,4.5,765,Glu Games Inc,57239060
531472336,Checkers 10x10!,4.5,112,Glu Games Inc,155373568
531473716,International Checkers!,4,312,Supercell,161219584
531581046,Mushroom Minions,4.5,7319,"TopSpin Networks, Inc.",31295488
531610330,European War 3 Free,4.5,1175,Banana & Co.,78678016
531614832,European War 3 Free for iPad,3.5,14,Gameloft,98783232
531643803,Network Genius,3,19,Topebox Co. Ltd.,119438336
531674484,OrigamiGore Lite,4.5,4883,Repos Production,521525248
531978796,Black Operations HD,4.5,37,Andy Kellett,7654754
532024361,Warlords Classic Strategy,4.5,328,Luis Lopez,7204864
532108060,Mill HD,2.5,263,UAB Target Works,35544064
532137941,Chess - Full Version,4,37,UAB Target Works,27961344
532138534,Dragon Island Blue,5,8,Mark Gaming,21232222
532806406,BTO Cribbage,4.5,7,EASY Inc.,139409337
532887231,Plague Zoonotic,3,27,EASY Inc.,110874384
532983998,Bridge Scoring,4.5,13,Teleste Corporation,26338304
533221949,Cheesar,2.5,50,Teleste Corporation,26338304
533414483,Cat War,4.5,539,Skunk Brothers GmbH,32079777
533675388,ICE-mania,4.5,1121,VOLV LLC,51499139
533730365,Four in a Row--,4.5,16,ALSEDI Group,23669760
534179666,Goal Defense,5,5,b-interaktive GmbH,42696704
534196475,Fruit Skewer,4.5,330,cnvcs,6299648
534413741,Gravity Orange 2 Lite,4.5,147,NTT Resonant Inc.,53772288
534414467,Hashi,4,56,"Buck The Odds, LLC.",59350016
534426331,TicToe Fury,3.5,36,Mashal Abdullah,20320256
534467188,Pawn Empire,3.5,59,Zilet,1476608
534693339,Wiki for Minecraft,4.5,16542,Arch Square,48965632
534874806,Mutation:Invade,3,86,WestRiver,20659038
534902141,Solitaire--,4.5,29,CiRE software,32866306
534902985,World Supremacy,3.5,146,"Horizon Business, Inc.",22204416
535013014,Fish On! Maze Game for the Mega Fisherman,5,5,Dynamic Pixels Ltd.,60776448
535109023,Hospital Escape,3,9,3g60,29963264
535315730,Way of Knight,5,5,"Five Lakes Studio, LLC",45035520
535463664,Scary Maze Game,4,31,wOzy,55693312
535779172,Dino Rocks,3.5,48,App Happy Games LLC,64589824
536362518,Save The Orcs,3.5,18,Anarchy Enterprises,270659584
536471031,Casual Chess,4.5,593,Obrother,27546139
536707222,RoShamBo mobile,4,311,"Horizon Business, Inc.",25252864
537201666,Conceptis Sudoku,4.5,39,Blue Systems DK,18169856
537583384,Jurassic Pixel Dinosaur Craft,5,52,DM Applications LLC (TX),29293890
537617688,Fifteen Puzzle Pro,3.5,161,Masakazu Yonehara,19341312
537802071,Quick Math - Multiplication Table & Arithmetic Game,4.5,17,Leeway Infotech Private Ltd.,13578152
537843443,Laundry Tycoon HD Lite,4,4579,iVendy,5743616
537973041,Logic Playground PRO,4.5,30,Geeky Lemon Development Limited,34247680
537978514,OrigamiGore HD Lite,4,181,Andriy Pertsov,86042624
538258369,Wizard Academy,4.5,16,Joaquin Grech,277075968
538299940,Zeus Quest HD Lite,2,8,ChessBase GmbH,72022016
538445895,Balloon Party - Tap & Pop Balloons Free Game Challenge,4.5,1054,Scale Advisors LLC,7798784
539195552,Esenthel RTS,4.5,1204,Conceptis Ltd.,15996928
539427527,AAA American Civil War Cannon Shooter : Defend the Reds or Blues and Win the War,4.5,469562,Free Pixel Games Ltd,113118208
539586550,GoVenture Entrepreneur Free,4.5,15,Eremenko Aleksey,15729664
539677845,Hold a Second - Reaction Time Challenge Game,5,9,Shiny Things,42459136
539793374,Knights & Dragons - RPG,4.5,11186,Jang Chan Woo,18870574
539807409,Superpowers Game,4,446,Jan Essig,36072448
540014390,"99 Bones aka Dice, Match 3",4,103,Skunk Brothers GmbH,97354327
540254290,"99 Balloons, Pop n Match 3",4.5,150,ICANDY GAMES LTD,76858368
540314767,All My Gods HD,3.5,13,CrazySoft Limited,29723648
540389668,Free Checkers Game,4.5,161,Tapps Tecnologia da Informao Ltda.,58220544
540803768,Jewel World T4C Edition,4,45,Esenthel,33009664
540954420,Gobang Free,4,51,Onteca,112242688
541044144,Fantashooting,5,15,Mediaspark,29884416
541067628,Chess - Free,3.5,364,Tapps Tecnologia da Informao Ltda.,17879040
541409129,War Room,3.5,22,"Funzio, Inc",118463488
541505559,Diamond Ring (Logic game),3,25,RMP Services,43722752
541846500,Tank Battles - Explosive Fun!,1,7,Snow Storm Software,19125248
541928071,Jump or Roll Free,4.5,9,Snow Storm Software,28822528
541930426,Save Stickly from Falling Balls - Free,4,15,Qumaron,210096128
541977978,Fish Aquarium,4.5,139,"Best Free and Fun Games, LLC",13783040
542397575,Space Agency,4.5,15,Developpement Logiciels XenyGames Inc.,86351872
542635542,Warship Game for Kids,4.5,354,Fino Soft Inc.,25691394
542784161,Order Up!! Food Truck Wars,4,43,Crazy Carpenter,202467328
542836456,TaqMan Game,4.5,354,cnvcs,8577024
542910773,Little Empire Online,4.5,5387,"Privateer Press, Inc.",289666048
542915907,Zombie Garden,4.5,127,Scott Chen,4501866
542917099,Ultimate Fleet,3.5,70,Gameloft,96784384
543012893,EasyGo Lite,4.5,3696,"Best Free and Fun Games, LLC",10225670
543137173,Escoba HD,3,37,"Best Free and Fun Games, LLC",5665051
543688880,FlipPix Art - Jurassic,4,12,Arcade Studios,28628906
543822916,My Jigsaw Puzzles,3,629,Nooleus,37505024
544018782,Backgammon+,4.5,2288,Alexandre Minard,29467648
544324534,Pool With Friends,2.5,10,Supervillain Studios,85438464
544350211,TENZI,4.5,276,Thermo Fisher Scientific,111200379
544353150,Conquist 2 Pocket,4.5,103,CamelGames INC.,166739968
544632674,Hero Wars 2: Zombie Virus,4.5,275,ywqc studio,16744448
